id,text,label,class
1.1301746240739532e+18,RT @LoveConweezy27: you’re getting blocked sir I can’t with you https://t.co/QIHMWF4Li9,NOT,non-hateful
1.1300795559460125e+18,"RT @PurelyFootball: 🗣Roy Keane: ''You look at Matthijs de Ligt, he’s captaining Ajax at 19 years old earning a modest wage. Meanwhile Rashf…",NOT,non-hateful
1.126786012301054e+18,#BJP on Friday demanded that UPA chairperson #SoniaGandhi and Congress president @RahulGandhi apologise to the nati… https://t.co/1zNV2aJkHj,NOT,non-hateful
1.1302407892154164e+18,"RT @temyiaaa: I get irritated quick af , hate when people do dumb shit",HOF,hateful
1.1236344919841546e+18,RT @BethRigby: PM letter to Gavin Williamson https://t.co/ZJbMm9t2Bn,NOT,non-hateful
1.1268839828497816e+18,#DearMeTenYearsAgo  I am sorry I didn’t tell you this earlier ... I apologise for all the pain that I have caused y… https://t.co/SNCyEiKLNd,NOT,non-hateful
1.1302094871037132e+18,Everyone is getting everything they ask you @elonmusk I want an internship in @Tesla (unpaid),NOT,non-hateful
1.1270766020750787e+18,IM GONNA UNALIVE U IF U DONT GET YOUR ASS HERE RN,HOF,hateful
1.1268166684816628e+18,"RT @Acosta: Kerry spokesman on Trump comments: “Everything President Trump said today is simply wrong, end of story. He's wrong about the f…",NOT,non-hateful
1.12699663767765e+18,RT @ChrisLawSNP: This is utter mince from Scottish Labour and they know it.  Sorry but a party that wants Brexit is NOT internationalist. I…,NOT,non-hateful
1.1302661731138682e+18,RT @bittiem13: * “I miss you”   Well I miss Barack Obama being president but is he coming back 🤨,NOT,non-hateful
1.1269560410177332e+18,"Oh my gosh a only need a couple more follows to get to my goal, let's go!! #bloggerswanted give me a hand out there… https://t.co/LlZg9zDpxw",NOT,non-hateful
1.12357947947606e+18,Now I think me and my dude gone be straight .. his ass better had learned! 😂,HOF,hateful
1.1301451548980716e+18,"RT @peterquillsI: SHE GOING ✈️ KICK NAMES, TAKE ASS https://t.co/WexAAwG1yn",HOF,hateful
1.123785516279894e+18,Tru shit https://t.co/XwyOJ6InWX,HOF,hateful
1.1267382098266972e+18,RT @Erinmariebell95: I do wife shit for people I’m not married to 🤷🏾‍♀️ https://t.co/2y54C79HcO,NOT,non-hateful
1.1302375050627564e+18,If you're gonna post something about / a video of a medical procedure at least have the fucking decency to tag it ffs,HOF,hateful
1.1270406610923274e+18,RT @KNJRKlVES: if this game is like mystic messenger and namjoon calls me at 5 am telling me he’s locked out i’m hanging up on his ass,NOT,non-hateful
1.1269160483123118e+18,RT @EmeraldRobinson: The same people who told you that Trump violated the Logan Act are the same people who tell you that it's dangerous if…,NOT,non-hateful
1.130175471306588e+18,@jfcpfc @CpfcFW Will probably get one eventually,NOT,non-hateful
1.1301874041183192e+18,RT @Goddess_Veenus: Did you need a reminder? you're a fucking loser.  #FinDom https://t.co/oXdSUrQ9UW,HOF,hateful
1.1268943427932568e+18,"RT @AdamMcGuckin13: How the fuck can men win? The fella didn't cheat or dump her by text, he took her to a presumably good restaurant if it…",HOF,hateful
1.1270737541552413e+18,my father 🙄,NOT,non-hateful
1.1269976568682332e+18,"Executive Personal Assistant Jobs, Personal Assistant Jobs, Administration Jobs, Jobs In Nairobi, Corporate Staffin… https://t.co/9UYuKFdfSK",NOT,non-hateful
1.1270019770141164e+18,RT @milkygoddess: no drug out there can compare to the high i get from spending money i shouldn’t on useless shit,HOF,hateful
1.123761386448982e+18,Fuck fortnite🖕🏾dm if u want my acc https://t.co/LqjfH1bCU5,HOF,hateful
1.1236397054913412e+18,RT @sailormooncrys9: before he got them all stowed and wentto his own little bed very tired and not altogetherhappy | #BBMAsTopSocial BTS @…,NOT,non-hateful
1.1270056470383656e+18,RT @NifMuhammad: Shel Silverstein always looked like he was about to get up to some shit that I wouldn't want any part of https://t.co/pAEW…,HOF,hateful
1.1302929202070404e+18,RT @femmevillain: jon snow a punk ass bitch catelyn was right to bully him,HOF,hateful
1.1269835766234397e+18,Why do I get all these fluid samples on my evenings 😒,NOT,non-hateful
1.1237387791420416e+18,JOE YOU BETTER KEEP IT!!! I NEED MY JOBROSXBANGTAN INTERACTION!!!,NOT,non-hateful
1.1301536651158856e+18,I'm not into all the simple shit I just simply move around,HOF,hateful
1.1302722213253856e+18,RT @ANDREW1ALBERTT: This veterinarian has a comfort dog assistant that helps sick dog patients know that everything will be alright https:/…,NOT,non-hateful
1.126984704882819e+18,RT @heartsCB97: Imagine Wooj!! picking you and fucking you against a wall but there a mirror behind him so you get watch his muscles flex a…,HOF,hateful
1.1236439039853404e+18,@Allykat023 You can do it! Think of all the writing you can get done!,NOT,non-hateful
1.123612442527961e+18,@NJAckerman1 Glad you're safe man 💪🏾,NOT,non-hateful
1.1268680570647631e+18,"RT @byHeatherLong: The level of factually wrong info from the president this morning is high.  1) Americans are paying tariffs, not the Chi…",NOT,non-hateful
1.1268244027531304e+18,RT @everywhereist: You know what? Vasectomies are reversible. Why not just make all men get them? And then if they're truly ready to be a f…,NOT,non-hateful
1.126942585690284e+18,@senatemajldr @seanhannity OMFG you will go down in history as the absolute worst politician we have ever had. The… https://t.co/psQWyD3tFj,HOF,hateful
1.1236613816670986e+18,@madz_aint_mad @gemnaj415 Bitch was on some other planet😂😂,HOF,hateful
1.130244870269018e+18,So now Daniel and Rowan look weak as fuck as champs for no reason.,HOF,hateful
1.130034806937596e+18,3 people followed me // automatically checked by https://t.co/IpKAMUWaig,NOT,non-hateful
1.1236915009556849e+18,Porto Santo Line announces times and tickets until September 30th https://t.co/2lMbDo1uN8 https://t.co/Q1pyjYHk6P,NOT,non-hateful
1.1237689990897132e+18,"How Taxpayers Covered a $1,000 Liquor Bill for Trump Staffers (and More) at Trump’s Club — ProPublica https://t.co/FNub9E6hdy",NOT,non-hateful
1.1301351179203953e+18,RT @Miguel_Angel303: If your girl is dressed like this and you dressed like that you’re wack as fuck LMAO 😂😂😂😂 https://t.co/JY9VATdGB9,HOF,hateful
1.1303001302368174e+18,RT @theblackercaleb: Cersei in hell watching Daenerys get killed by a family memeber she was fucking #GameOfThronesFinale https://t.co/zUYv…,HOF,hateful
1.1301624899482993e+18,@mikoosmos Bitch go get a life,HOF,hateful
1.123585905149739e+18,Y3 have started ukelele lessons today #LoveMusic @BromleyBYMT @hpabe #bringinglearningtolife https://t.co/5aQhdv7AtK,NOT,non-hateful
1.1236796184967004e+18,lmfaoo all the girls are like literally who the fuck is this,HOF,hateful
1.1301468493593231e+18,RT @hyurisha: “i don’t know i don’t know i don’t know why” “WHY DON’T U KNOW BITCH”  I HATE YALLSHSHEHHSHSJS  https://t.co/AVTOH2B5uA,HOF,hateful
1.123808807245832e+18,RT @enews: That face when you know you're an icon. #BBMAs #BTS https://t.co/9pXXYKREpY,NOT,non-hateful
1.126955256657662e+18,@Tochmarc_Eimear I had a really gross dude at this shit who did reveal himself and tried to explain it was because… https://t.co/oi1uNypzp5,HOF,hateful
1.1235933458324972e+18,"@MillerAvfc @MicahRichards Laughed when he scored it tbh... still thought he was shit, because he is shit. Milked t… https://t.co/mqVOL1TQ16",HOF,hateful
1.1270076099810058e+18,For my bday I’m getting myself a sick ass tat Maybe my whole arm or my entire back,HOF,hateful
1.12368679494246e+18,alyssa running in circles away from teletubbies and her choking on a lifesaver are the funniest things that have ever happened,NOT,non-hateful
1.126887837440385e+18,RT @chelsearr24: customer service got me saying dumb shit like “alrighty” ):,HOF,hateful
1.1270616074339e+18,"RT @nytmike: At least twice in the past month, White House officials have sought to get former White House counsel, Don McGahn, to say he d…",NOT,non-hateful
1.1268356812365946e+18,I’m super extra aggro this morning and want to kill everyone and everything. Time to go home and eat an edible and chill my hateful ass out.,HOF,hateful
1.1269791474384036e+18,"@thehill This is what happens when a ""master debater"" who's approach is to machine gun as much bullshit as quickly… https://t.co/1DcWmP0CXo",HOF,hateful
1.1237817204264058e+18,RT @fairykink: STOP SHOWINF THE FUCKING AUDIENCE @BBMAs,HOF,hateful
1.1237711549914072e+18,RT @seanmdav: Corrupt Emo Giraffe has a sad that Bad Orange Man is still president despite Corrupt Emo Giraffe's best efforts to oust him i…,HOF,hateful
1.1269814249413386e+18,@TheRickWilson He should get started on his roadkill cookbook. He is such a douche.,HOF,hateful
1.1237227443262382e+18,"@MurrayMurray8 @EdHodge1872 Was a very good goal, Van Dijk can do better though, dunno why you’re getting so emotional over this buddy.",NOT,non-hateful
1.1267629688073788e+18,I know I’m old as fuck cause ALL the Jonas brothers are married. Wtf happened to my life. I feel like it flew by 😂😂,HOF,hateful
1.1302393211963677e+18,RT @picturemeNia_: I’m such a “That’s fine we ain’t gotta ever speak again” type person 🥴😅,NOT,non-hateful
1.1302163699564995e+18,"@AdamParkhomenko Cause @chucktodd is a lame, both sides, ass kisser??",NOT,non-hateful
1.1236935771445452e+18,fuck separations,HOF,hateful
1.1302519712298353e+18,@EyePatchGuy @notreallyjcm Thirdly who the heck is minas Paul Peter and how did race get into this thread?  You're… https://t.co/rea7rDXKcP,HOF,hateful
1.1235695641497885e+18,Don’t bust out shitty shit towards my fuckin’ family,HOF,hateful
1.1270345583634596e+18,RT @Saulg_3: @Krystal_F_Babyy @kingrvlf You ain’t shit Krys,HOF,hateful
1.1270118797488988e+18,Why do people wanna record every damn thing .. if i see someone about to fuckin die I’m not gonna record it . Humans are weirdos,HOF,hateful
1.123716553508311e+18,THEYRE CAGTING BTS #BBMAS,NOT,non-hateful
1.1267769148639887e+18,RT @swiftielilie: lisa look so attractive even if she's just  wearing a simple fit with a mouth mask &amp; a cap uGH just how https://t.co/n7Kq…,NOT,non-hateful
1.1302580655325553e+18,I simply can't get behind Miz as a babyface it doesn't work #MITB,NOT,non-hateful
1.1237471971100957e+18,RT @petttyy_quotes: I hate my past that shit so ugly,HOF,hateful
1.1267686814200832e+18,RT @el_branbran: when you’re drunk and run away from your sober friend https://t.co/Ltc8qkjn4n,NOT,non-hateful
1.1269777674872136e+18,"@mirkw00dtauriel Oh do fuck off, Tauriel.",HOF,hateful
1.1237217292920872e+18,RT @NewYork_Minutee: Nah this shit got me crying 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/5uI2Tn7qpB,HOF,hateful
1.1237509216436675e+18,@HRHoops11 @SznSmart @KembaToUtah Ok you don’t need to call me a retard we’re having a civil debate,HOF,hateful
1.1301547094892134e+18,RT @HoneyBadger10: Women get shamed for sex. For liking sex. For not liking sex. For having too much or too little sex. For having kids. Fo…,HOF,hateful
1.1235996750706156e+18,RT @JiminMier: Fetus Jimin look so DAMN fine.  Rt for clear skin   #BBMAsTopSocial BTS @BTS_twt https://t.co/f6s6EuZGNO,NOT,non-hateful
1.1301539922632294e+18,RT @jessphillips: Women were not created for men's pleasure. This school in minutes from my home and these people are miles away from repre…,NOT,non-hateful
1.1269721135612355e+18,RT @fauxMrJones_tm: Judge in the Kim Foxx/Jussie Smollett case stepped aside this morning bc as it turns out - the judge’s son works for Ki…,NOT,non-hateful
1.12696047438021e+18,"RT @itsokdontbesad: Ima just make a Spotify playlist of everyone I’m fucking wit , cause I be tryna show love and y’all be turning it to so…",HOF,hateful
1.1237462114319524e+18,and we hate wack ass males 🤷🏻‍♀️,HOF,hateful
1.1235872724761231e+18,RT @KimmyLou7: @lifetothemax1 @PrincessBravato I don't feel sorry for him!  He brought it on himself when he decided to be a traitor!  F*ck…,HOF,hateful
1.1300717168085277e+18,"RT @BigTeezo: Racism is only taught, coz look how fucking innocent the don is https://t.co/BHPVaLz7X2",HOF,hateful
1.1300818670116943e+18,"YOUR DESIRE TO REMAIN FOREVER ON PLANET EARTH, WILL NEVER DELAY JESUS CHRIST SECOND COMING!",NOT,non-hateful
1.1302000918542991e+18,managers are fucking wild I’m at my shift rn w two finals tomorrow fuck retail and call out as much as you want !!!,HOF,hateful
1.1301622927908986e+18,That puts a smile on my face https://t.co/MjSG6gx755,NOT,non-hateful
1.1300785283457064e+18,she's breathtaking,NOT,non-hateful
1.126989016631513e+18,RT @DrEtiquette: It’s like a race to see who can come up with the most outlandish shit. 🤦‍♂️ https://t.co/AtHbHC1lSp,HOF,hateful
1.123710467585794e+18,RT @tired_oftrump: Can we get my friend some follows? He is awesome. He’s very kind and he always has my back!!! 🤗🤗🤗 https://t.co/Y47QqVtg14,NOT,non-hateful
1.130318107015172e+18,RT @parscale: Dems will never give up on the witch hunt because they’ve had one goal from the start: toppling POTUS and disenfranchising th…,NOT,non-hateful
1.1300130133214248e+18,RT @TommySobieski_: you ever been too nice and ended up in a situation that u could've avoided if you just didn’t give a fuck,HOF,hateful
1.130138607560192e+18,"RT @azruldasilva: fuck all of you who's unappreciative of your friends that's always there for you, always checks up on you &amp; down af for y…",HOF,hateful
1.1237007661606339e+18,@MPRnews MPR you’re quickly (intentionally?) outdoing NPR in becoming so partisan that it’s unbearable (I’m as ‘lib… https://t.co/8HoOgWBnF4,NOT,non-hateful
1.1236351756515328e+18,"RT @odairannies: winterfell is that bitch, it's been burned down, taken by all the wrong people and caught in the middle of a fight between…",HOF,hateful
1.1301103631088271e+18,This shit was really everything.,HOF,hateful
1.1268718151739352e+18,i need #NewBeats !! 🔥🔥💰 #RealRap some shit u would make for dipset in 07 fam send #beats to NoGamesJones39@gmail.com 🙏🏾,HOF,hateful
1.1238098306643764e+18,"I thought getting a Nuke calling card would be a sign of skill. Now, It doesn't. Most peoplr who rock the calling c… https://t.co/Yg2CBOjB30",NOT,non-hateful
1.1269347675076116e+18,Congratulations my brother you work hard for that shit 👏🏾💯,NOT,non-hateful
1.1269295539669443e+18,RT @lindaryoo: AJJSAKKSJA birds really think theyre the shit in the morning https://t.co/2U4xMroN6o,HOF,hateful
1.127001909913686e+18,@ABC What else do you except from a piece of shit who only got the job because the orange buffoon thought he would… https://t.co/SupLr5LQNW,HOF,hateful
1.1236179622278308e+18,"RT @JeffreeStar: I just got woken up with breakfast in bed and flowers, how the fuck is this my real life? 😭😭😭 4 years later and he still g…",HOF,hateful
1.1270767782233292e+18,He gon throw it out in the street like “man fuck this” weak ass lmao,HOF,hateful
1.1236820889124004e+18,RT @KamalaHarris: I’m running for president because the American people deserve truth and integrity from their elected leaders. That’s not…,NOT,non-hateful
1.1268466996731412e+18,@funder @TheTNHoller @ValentineShow @GlenCasada @JeremyFaison4TN It's amazing to see some republicans find religion… https://t.co/X96GeZU0QJ,NOT,non-hateful
1.1237555605606236e+18,@DavidWAkin @LoveNLunchmeat @TrueTorontoGirl You’re a piece of shit,HOF,hateful
1.1235369827795968e+18,RT @LIBGyal: Ugh he disgusts me. What the fuck is he about to rap about on the song? His big ass hips?? https://t.co/1fYD0RgoEK,HOF,hateful
1.1301964805879684e+18,@gtconway3d @ianbassin @justinamash This just means they are cowards unwilling to defend the oath of office they to… https://t.co/ZmqhPcvUvy,NOT,non-hateful
1.1268480082958296e+18,@BhaavnaArora What about Priyanka - The Miss World 2000 n Priyanka - The Chudail Aunty 2019??,HOF,hateful
1.1270569978772028e+18,@ColtenPearson Before Harden stans get emotional. He’s still a bum tho,HOF,hateful
1.1235232925671668e+18,@__wariso_ @Trendsttr_xx Is to go and do video I’m coming 😩,NOT,non-hateful
1.123674119747326e+18,"RT @EdKrassen: BREAKING: Senator Mazie Hirono just called William Barr out for his attempts to defend Trump, and she leaves him speechless,…",NOT,non-hateful
1.1302772964373668e+18,RT @GottaBernNow: Sanders: 'There are millions of people that are sick and tired of that Democratic establishment.' https://t.co/ffuVBupVPa…,HOF,hateful
1.1237869591329871e+18,RT @_nojam_nolife: 2019 Billboard Music Awards - Show Getty Images (14) #방탄소년단 #BTS @BTS_twt https://t.co/ggqVtwBxs9,NOT,non-hateful
1.12367391842492e+18,"dinner for today is Chicken with Spinach Orzo and Creamy pesto, Seitan with mashed potatoes and honey mustard, Chili bar, cheese cake",NOT,non-hateful
1.1270787873158472e+18,RT @probablyIame: sad as fuck but i’m gonna act like i don’t give a fuck.,HOF,hateful
1.1302152878218648e+18,"RT @LegitSarpong: I have a forgiving heart, i never said i was stupid.",NOT,non-hateful
1.1301751609322824e+18,no offence but a follow from @corbynbesson would suck,HOF,hateful
1.1237960733430129e+18,RT @sillyoon: FUCK THEY KICK SO HIGH FOR https://t.co/V1QJt8paQx,HOF,hateful
1.1303077973951692e+18,"Yall gotta find yall another word beside periodt, I’m so tired of hearing that shit",HOF,hateful
1.127080519550718e+18,"@TheRealPBarry This is what can be done, when you close tax loopholes totally available and exploited by the very r… https://t.co/y4D5IbDtau",NOT,non-hateful
1.1300083995953972e+18,"RT @dontbrexitfixit: Sorry @UKLabour, you blew it, too little, too late. You have cooked your own goose. Corbfuscation doesn't pay. We want…",NOT,non-hateful
1.1238033462704128e+18,@williamlegate @realDonaldTrump Just totally lying to America once again. @realDonaldTrump takes absolutely no resp… https://t.co/vrjzFU7Xd9,NOT,non-hateful
1.1238055356677405e+18,RT @neeratanden: An Attorney General testifying before the House is not optional. It doesn’t matter if he’s scared or worried about perjury…,NOT,non-hateful
1.130044747446231e+18,@MineyRiceBox oh no :// im so sorry :(((( im here if you need someone to talk to even if i wont be able to help the… https://t.co/azDBdoY7Ob,NOT,non-hateful
1.1268945776533052e+18,RT @Rogers87441562: Blumenthal and Murphy need to be forcefully committed to the IOL or better yet the CVH and treated for sociopathy. http…,NOT,non-hateful
1.1302792300031918e+18,@theACTUALgpapi @Kwipdraws @i8pichu @charlotte_gaze yes because it's fucking funny you loser,HOF,hateful
1.1237213769579805e+18,"RT @PalmerReport: Lindsey Graham's day so far:  - Just said ""fucking idiot"" on live national television - Deranged meltdown about Hillary C…",HOF,hateful
1.1302481963602492e+18,RT @funder: BREAKING: Trump is golfing at his DC club right now. It’s the 253rd day he’s spent at one of his properties. And there isn’t on…,NOT,non-hateful
1.1268482977028381e+18,This week has been crazy at work. So much big shit. My fucking shoulder gave out! Had to call off work cause I couldn’t even put on my belt.,HOF,hateful
1.1235727853877533e+18,"RT @incorrectmarvel: hey let's make this very clear once more, if you show any kind of hate or prejudice against lgbtq+ you're not welcome…",NOT,non-hateful
1.1237583833105448e+18,"RT @owillis: Lindsey Graham: ""Trump is a fucking idiot."" Wow, GOP truth bomb. Did not expect. /s #BarrLied https://t.co/oe7oV7KYJn",HOF,hateful
1.1269534279579444e+18,why i thought this was Prodigy,NOT,non-hateful
1.1235604625017816e+18,@ConnorJaundrell So damn gooood,NOT,non-hateful
1.1268571896274452e+18,Absolutely fuck you.,HOF,hateful
1.1236721022787092e+18,"RT @Kpaxs: If you did something in your life just to show an asshole what you could do, you're still depending on the assholes judgement of…",HOF,hateful
1.130313694615937e+18,RT @tunastork: u mean to tell me that steve rogers wears khakis and polos all the damn time but when he’s meeting tony he looks like this??…,HOF,hateful
1.1235328555928698e+18,OSS Society President Charles Pinck presented a replica of the OSS Congressional Gold Medal to the G.B. Lazagna Mus… https://t.co/aiTYQWtH7v,NOT,non-hateful
1.1268557300138476e+18,RT @Ayrabia_H: Applebee’s And before y’all start idgaf about a 2 for $20 or them bum ass appetizers. https://t.co/BlZciTqnBS,HOF,hateful
1.1236202019944408e+18,@DireHawkk @FYEGUYQ @iRushAlways Now I’m America’s ass 😡,HOF,hateful
1.1268091061222685e+18,bapie? youre baby? i will literally never stop with the baby redemption au https://t.co/EgYyd6okNO,NOT,non-hateful
1.1237742335937536e+18,RT @901SavageAsh: My heart broken from a lotta shit💔,NOT,non-hateful
1.127050681272107e+18,@ashleyxholcomb like you're wealthy. Have more on the sideline!,NOT,non-hateful
1.123791300212482e+18,RT @yafavshawty_: thick bitch lil bitch,HOF,hateful
1.130236305496072e+18,RT @iam_doctormayor: “congratulations you got the job!” “congratulations your proposal was approved!”  “congratulations you’re accepted!”…,NOT,non-hateful
1.1237695275678268e+18,"@CaseyExplosion Just think, t*rfblocker exists. Simply because trans people want to be left alone by hate mobs. You… https://t.co/ltAm7LhbKh",NOT,non-hateful
1.1301012824740864e+18,"RT @SVTBillboard: No matter how big or small the crowd is, CARATS will always be the loudest.   Tag @pledis_17 thirteen times to show your…",NOT,non-hateful
1.1301372947682304e+18,"RT @mollajoon: I don’t care if Taehyung is not your, bias wrecker, or if you don’t stan bts at all, but you’re obligated to reply “I LOVE T…",NOT,non-hateful
1.1301563494662716e+18,@citizentvkenya While our President is enjoying https://t.co/zuLSiMo5iy,NOT,non-hateful
1.1236725678548419e+18,@DBLesky Got to go,NOT,non-hateful
1.1302700151047247e+18,@YonnnsssBear fuck i got a few ...just choose wisely,HOF,hateful
1.1237667467485306e+18,RT @Lin_Manuel: Gnight Get some rest Life is big and we are tiny (so tiny) So get some rest For tomorrow For yourself For those who love yo…,NOT,non-hateful
1.1237575570494504e+18,@xsugarix I can go live if u want,NOT,non-hateful
1.1303095086669903e+18,RT @yourbebesita: Fuck a bra,HOF,hateful
1.123708890514952e+18,@QuanDon__ All you gon see is me fuck up lmao,HOF,hateful
1.1301347445979791e+18,My point exactly.  Fuck you. 🖕,HOF,hateful
1.1270013898029834e+18,@kiki1ner Damn gas 😂😂😂 https://t.co/vNfbvmwc3x,NOT,non-hateful
1.1235555048385864e+18,@kingscrown08 @rrepuvival He didn't lie tho. She got sick,NOT,non-hateful
1.1301032286312692e+18,RT @RobertCooper58: As Vice President Mike Pence gave the Saturday morning commencement address at Taylor University — a Christian school i…,NOT,non-hateful
1.12357585560986e+18,RT @p_aliciaobrien: look how fucking done i am in the first photo https://t.co/IIv8PGTiIF,HOF,hateful
1.1237366610101288e+18,I think I summoned Mr. Usinger today because I yelled “retard!” in the tunnel and abracadabra bada bing bada boom t… https://t.co/VNv1mHT1T4,NOT,non-hateful
1.1235546324232314e+18,RT @lucysusanskyek: ryan moloneys confused face in the background is a mood #neighbours https://t.co/oP5zRCRJB6,NOT,non-hateful
1.1269931648023631e+18,RT @sgrstk: The fact that some people go to a restaurant and treat the staff like shit is fucking ridiculous. You CHOSE to go out to eat. I…,HOF,hateful
1.1270697150067588e+18,RT @stillblazingtho: You can smoke weed and still be a good person. Fuck your assumptions.,HOF,hateful
1.1270001524750991e+18,I get such a weird joy out of planning and tracking things it calms my fuzzy brain and gets me to chill out,NOT,non-hateful
1.1234791223601316e+18,@solmundisonline *ragtime barbershop*  Me: “I’m a hobo ghost”  Chorus: “he’s a hobo ghost”  Me: “and I’m hauntin th… https://t.co/9WEOBW1dN0,NOT,non-hateful
1.1300566089423832e+18,RT @devondaigle9: 3 year old: me: say fuck,HOF,hateful
1.1237487112580547e+18,RT @ranIovemaiI: how ppl look comparing 20 y/o in casual swimsuit to a minor in a literal virgin killing sweater drawn at an angle to expos…,NOT,non-hateful
1.1269550763025368e+18,@Divine_Nephalem That and she is a sick fuck that gets her kicks from killing,HOF,hateful
1.1234774278780724e+18,RT @cheyannmiller_: college sucks because you meet you’re bestest friends and spend so much time w them and then you’re just expected to go…,HOF,hateful
1.1268433400480644e+18,RT @ZakirKhan012: Stop bringing religion everywhere and stop spreading hate &amp; terrorism on the name of Religion.  You've spoiled the name o…,NOT,non-hateful
1.1301865862205725e+18,"RT @Alexander_Man_1: #Out_Now 👉 May 19, 2019 👉Chloe Cherry Fucks Hard For A Grade 👉A Monsters of Cock video ⭐@chloecherryxxx  🎬 @BangBrosDo…",HOF,hateful
1.123550337439154e+18,RT @booplaks: I want clear skin but I can't stop myself from sleeping late )):,NOT,non-hateful
1.1300546711780516e+18,@mtracey who gives a shit even. go do drugs and die,HOF,hateful
1.1237110715572346e+18,@BreitbartNews @AnnCoulter Coulter’s propaganda piece is one lie after another. 2 wks ago Trump said White National… https://t.co/LIM9Cxjvsr,NOT,non-hateful
1.1302825938308014e+18,Shit sho,HOF,hateful
1.126961770420146e+18,RT @sadhoepapi: Maluma needs to either show us his dick or be quiet I’m sick of this mental abuse https://t.co/upI3ssA5Oi,HOF,hateful
1.1238163905306132e+18,Bitch imma let y’all know right now- I am PRO abortion as fuck. If a bitch ain’t ready for a baby she ain’t READY.,HOF,hateful
1.1267627507036282e+18,RT @endgamebarnes: ok everyone make some fucking noise for bruce who literally brought EVERYONE back and almost died doing it https://t.co/…,HOF,hateful
1.1303228507564196e+18,RT @MarranaaCano: “Jamie Lannister is the nastiest skank bitch I’ve ever met. Do not trust him. He is a fugly slut.” #GameOfThrones https:/…,HOF,hateful
1.1269862735609652e+18,"This is what they want you to think, religion of peace is a total lie, the fact is this cult is taught to DECIEVE a… https://t.co/xeqj5QAicK",NOT,non-hateful
1.123546956826071e+18,I‘m just that bitch https://t.co/2SoTX69uzR,HOF,hateful
1.1303067194758184e+18,RT @Cindtrillella: We got dragged through this boring ass Faceless plot only for Arya to use the shit once. ONCE.  What was the fucking poi…,HOF,hateful
1.1236549391868026e+18,"Damn, I think they may have to build a bigger prison just for Illinois Governors.",HOF,hateful
1.1303070675862036e+18,RT @jiiminmoon: his smile while hes hip thrusting... this is so sick and twisted https://t.co/RAX8dKsoWY,HOF,hateful
1.1268643199734784e+18,my dumb ass put cologne on today,HOF,hateful
1.130217552741896e+18,Get in here!  @RFL_Sim_League https://t.co/k0RWuIgcpB,NOT,non-hateful
1.1268134304538214e+18,"@Cllr_M_Jefferys Hi, can I ring you about there just being Conservatives on Newmarket Town Council committees? Thanks. I'm on 01284 727412.",NOT,non-hateful
1.1237122920954511e+18,RT @wiIdfeeIs: i just want someone to look at me and just think “she’s worth everything”.,NOT,non-hateful
1.1301170446602444e+18,@RobZombie i dont know what u need to do or who u need to talk to but u need to Remake Children of the Corn and put… https://t.co/KNeYObMEzY,NOT,non-hateful
1.1236540709950136e+18,"RT @ItzMrBlunt2Yall: Shit, that’s what I’m there for. Plus the waterworks. https://t.co/1Yex9USaKd",HOF,hateful
1.1236814597918924e+18,RT @yourdimpleisil1: our president   #BBMAsTopSocial BTS @BTS_twt https://t.co/2OSqCBSuRu,NOT,non-hateful
1.1269133220146627e+18,Oh Matty Ice is bad enough please don’t tell me we’re gonna start calling Aaron Rodgers King of the North.,NOT,non-hateful
1.1267521097250447e+18,Spend a few evenings. You will not regret -  https://t.co/i5mXvf7IDK #Alex #Hyland #accent_press_,NOT,non-hateful
1.12352835511706e+18,"RT @itshurts1: ""Who killed you? Your mother?""   ""No.""  ""Your father?""  ""No.""  ""Your brother?""  ""No.""  ""Your sister?""  ""No.""  ""Your friends?…",NOT,non-hateful
1.1234745338124616e+18,RT @Transhockeygirl: gilf: goth I'd like to fuck,HOF,hateful
1.1236763091949896e+18,RT @mog7546: #Hirono Calls #Barr A LIAR TO HIS FACE And Tells Him To Resign  You told senator #ChrisvanHollen that you didn’t know if #Muel…,NOT,non-hateful
1.1235850537228042e+18,RT @RespectMyElders: Thanos: Shoot this bitch!!!  Corvus Glave: But our troops!!  Thanos: Fuck them niggas! Get this hoe off me NEEEOOOOWWW…,HOF,hateful
1.1267416113862656e+18,RT @pixiyami: I really need a hug. Everything has me fucked up on some real shit.,HOF,hateful
1.1302872536898396e+18,@TfcknSAR he’s a fucking idiot. he’s not even a good catch and shoot shooter so i don’t know why he’s isolating anyone.,HOF,hateful
1.1269617620441908e+18,RT @Leeedwards28: ‘Dire’ funding situation leaves Tories struggling for party HQ rent ... and still ⁦@Conservatives⁩ don’t get rid of TM!?…,NOT,non-hateful
1.1268181280785612e+18,"RT @TheDukeWilder: Holy shit they're scared out of their minds.   ""Oh no! Our power is on the line!""  It's very telling how he admits their…",HOF,hateful
1.1269835262833908e+18,"@jamescharles i hate cancel culture but honestly, fuck you #jamescharlesisoverparty",HOF,hateful
1.1238140417329603e+18,@I_Love_Evol Fuck the demon. You know you wanna,HOF,hateful
1.126953532786135e+18,Okay do the damn thing  https://t.co/Is43C9vhP5,HOF,hateful
1.12362149382767e+18,@NunesAlt @RepMattGaetz And one shit head with a 🐮,HOF,hateful
1.123628942915715e+18,"RT @ThoseScouseLads: If you go abroad to Europe to watch Liverpool play in a European Cup semi final, you a fucking privileged. I’d give my…",HOF,hateful
